tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments
1965500601,ئیم ماڵەوە، تەلەفۆن مرد تۆ,worry,esgee,"@dunnybrasco Im home, phone died thou","Im home, phone died thou",نیگەران
1965500717,کۆتایی هەفتەیە بەڵام منداڵی ٩ ساڵان زەوی کراوە کە وا دەکات منیش زەوی بکەم,worry,babboo771231,it's the weekend but 9 year old is grounded which makes me grounded too,it's the weekend but 9 year old is grounded which makes me grounded too,نیگەران
1965500883,ئەوە بۆ من کار ناکات,worry,_AislinnTighee,@JustYassy it wont work for me,it wont work for me,نیگەران
1965501426,من کەوتمە خوارەوە froma coupla ppl کە بەدوای مندا بوون نەفرەت لە هاندەرانی دیترۆیت!!!,hate,CASE231,I got dropped froma coupla ppl that were following me  Damn Detroit Fans!!!,I got dropped froma coupla ppl that were following me Damn Detroit Fans!!!,ڕق
1965501509,من ناتوانم لە ئەوروپا پەیوەندیت پێوە بکەم,worry,MissAnna89,@mitchelmusso I cant call you from Europe,I cant call you from Europe,نیگەران
1965502014,هەوڵدان بۆ چاککردنی پاشخانەکەم,worry,ahitsCHRIS,@LLCOOLDAVE Trying to fix my background,Trying to fix my background,نیگەران
1965502017,من لە &amp; تۆ دووریت. منیش بیرت دەکەم چاوەڕێی تویتکردنم لەگەڵت کاتێک دەگەڕێیتەوە.,worry,vene2ia,@pbreaze I heard from @ricklondon &amp; @thehilliers you're away. I miss you too  Look forward to tweeting with you when you return.,I heard from &amp; you're away. I miss you too Look forward to tweeting with you when you return.,نیگەران
1965502022,ڕۆژەکەت چۆن بوو ? بێزاری سەرم گیر کرد,empty,fafsruiz,@MrsMcFlyGrimmy how was your day ? boredom stuck my head,how was your day ? boredom stuck my head,بەتاڵ
1965502041,2 هەبوو خاتووەکە جێبهێڵم cuz دەبێت بچم 2 کار بەڕاستی نەمدەویست.,sadness,wowshaggy,had 2 leave the mrs @sweetbullshit cuz i have to go 2 work  really didn't want to.,had 2 leave the mrs cuz i have to go 2 work really didn't want to.,دڵتەنگ
1965502098,من لە ئەمریکا نیم! ئیتر ناڕۆم پێشتر تەلەفۆنت کرد؟,neutral,Cara62442,@ceidiog I'm not in America! I'm not going anymore  You phoned earlier?,I'm not in America! I'm not going anymore You phoned earlier?,ئاسایی
1965502172,aw پیاو! دەبێت بچیت، تەنها گەیشتم بە گوێگرتن لە ئاهەنگی بلۆک بۆ ماوەی وەک 10 خولەک,worry,PantsPartay,"aw man! have to go, only got to listen to the block party for like 10 mins","aw man! have to go, only got to listen to the block party for like 10 mins",نیگەران
1965502316,وەک ur هاتنی بۆ لێرە ئیم تەنها ڕۆشتن بۆ جێگا hows ur ڕۆژ بووە؟ جار,worry,joshtastic1,@sam_h786 as ur coming on to here im just off to bed  hows ur day been? x,as ur coming on to here im just off to bed hows ur day been? x,نیگەران
1965502426,کەش و هەوای ئایسکرێمی نیوەشەو! ئەوەندە نەفرەت لە بێزار,empty,xOtakuDanx,Midnight ice-cream weather! So damn bored,Midnight ice-cream weather! So damn bored,بەتاڵ
1965502447,زۆر نەخۆشم، گاڵتەجاڕییە.,hate,whatvinyldummy,"I'm so sick, it's ridiculous.","I'm so sick, it's ridiculous.",ڕق
1965502596,SS &amp; i r نمایشی ئەسپی دیڤۆن. gettin' زۆربەی کات باراناوی دەرەوە. زۆرێک لە ڕووداوەکان هەڵوەشاونەتەوە incl ڕاهێنەرەکان,sadness,isilwath,@billohbill SS &amp; i r @ the devon horse show. gettin' mostly rained out. lots of events have ben cancelled incl the coaches,SS &amp; i r the devon horse show. gettin' mostly rained out. lots of events have ben cancelled incl the coaches,دڵتەنگ
1965502734,گوێگرتن لە مۆسیقای گەواد.,hate,Loisunpublished,Listening to shit music.,Listening to shit music.,ڕق
1965502876,تەنها پارەیەکی زۆری خەرج کردووە. . . لەسەر شامپۆی ئۆرگانیک,love,Erbear9101,just spent way too much money. . . On organic shampoo,just spent way too much money. . . On organic shampoo,خۆشەویستی
1965503045,ئێوارەی هەینی......چی بکەین، چی بکەم. من دەبێت بیرۆکەیەکم هەبێت.,empty,fruitie4,"Friday evening......what to do, what to do.  I have to idea.","Friday evening......what to do, what to do. I have to idea.",بەتاڵ
1965503083,کوڕێکی خۆشەویست.....بەداخەوە زۆر کەس ناوی دانی نازانن کە جێگەی داخە سۆفی زۆر شیرینە,sadness,megspptc,@RetroRewind a buff guy.....unfortunatly alot of people dont know Danny's name either which is sad   Sophie is so sweet,a buff guy.....unfortunatly alot of people dont know Danny's name either which is sad Sophie is so sweet,دڵتەنگ
1965503196,ئیم شێت cuz من ناتوانم هیچ وێنەیەک بەدەست بهێنم بۆ کارکردن.,sadness,ryyye,Im mad cuz i cant get any picture to work.,Im mad cuz i cant get any picture to work.,دڵتەنگ
1965503761,منیش بیرت ده‌که‌م; پێویستە قسەت لەگەڵ بکەم، بەردەوام خەریکی خراپ بوون .. lovee u !,sadness,Jessieeeexox,"@iHolleeee i miss you too; i need to talk to you, i keep screwing up ..  lovee u !","i miss you too; i need to talk to you, i keep screwing up .. lovee u !",دڵتەنگ
1965503934,جەهەنەم بەڵێ گەرمەکەی لێرەدا بیری کالی دەکەم,worry,cutie213,@souljaboytellem hell yea its hot here  i miss cali,hell yea its hot here i miss cali,نیگەران
1965504514,لە dave's بەناوبانگ لەگەڵ دایکم. زۆر برسی.,anger,messofadreamer,at famous dave's with my mom. so hungry.,at famous dave's with my mom. so hungry.,تووڕە
1965504677,من لە ئێستاوە بیری پلە باڵاکان دەکەم,worry,reyeskristen,I miss the seniors already,I miss the seniors already,نیگەران
1965504751,من لاپییەکی نوێم دەوێت,surprise,ranajune,I want a new lappy,I want a new lappy,سوپرایز
1965504828,بەڵێ! بەڵام زۆر درەنگ بوو هون خخخخ,worry,pato_30stm,@fallenfrommars yeah! but too late hun  lol,yeah! but too late hun lol,نیگەران
1965504849,زۆر پێویستم بە هەندێک تویت هەیە بۆ ئەوەی دڵخۆشم بکات,sadness,MCipp26,in desperate need of some tweets to cheer me up,in desperate need of some tweets to cheer me up,دڵتەنگ
1965505457,خخخخ باش ڕۆیشت! ئەوەندەی من بزانم . بەڵام دواتر ناچار بووم ئەمڕۆ تاقیکردنەوەیەک بکەم بۆ جیۆ و هەمووم زۆن ئاوت بووم و وەک 65% بووم,worry,xScarlett_x,@oxEmalieexo: Lol it went okay! As far as I can tell . But then I had to do a test today for geo and I was all zoned out and got like 65%,Lol it went okay! As far as I can tell . But then I had to do a test today for geo and I was all zoned out and got like 65%,نیگەران
1965505585,ئای جەهەنەم بەڵێ خخخخ. من ڕووەکخۆرم tho بەڵام من هێشتا مامناوەند دەکوڵێت =X من خیانەتکار,fun,dolcelaalaa,@DomCorleone  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor,oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor,خۆشی
1965505844,من ئەوەندە لەبارەی #سۆتۆمایۆرەوە نازانم، بەڵام ئەو بوو-بوویەکی گەورەی کرد کە باسی یاساسازی دەکرد. نازانێت ٣ لق چی دەکەن؟,sadness,LisaGemini,"@kvbuckley I don't know enough about #Sotomayor, but she made a big boo-boo talking about making law.  Doesn't know what 3 branches do?","I don't know enough about #Sotomayor, but she made a big boo-boo talking about making law. Doesn't know what 3 branches do?",دڵتەنگ
1965505886,ئەم بەیانییە جوجکەیەکی تاوسمان لەدەستدا,sadness,EquineRescuer,We lost a peacock chick this morning,We lost a peacock chick this morning,دڵتەنگ
1965505943,هیچ ئایسکرێمێکی بێبەرامبەر هەرچەندە,sadness,godawgs428,No free ice cream though,No free ice cream though,دڵتەنگ
1965506144,سبەی شەو سەیرکردنی یاری یەکەمی پلەی ئۆفی NHL ئەگەر کەسێک ئارەزووی هەبێت، و دەزانم کە هیچ کامتان ئارەزووی ئەوە ناکەن.,love,Ahaley,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.","Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",خۆشەویستی
1965511256,پێشبینیکردن کە ئەوە پرسیارێکە بۆ هەمووان. من لە خەباتدام بۆ تەواوکردنی دوا ئەرکی زانکۆم پێش ئەوەی بتوانم دەست بە هاوین بکەم,worry,adam_payne,@fiddlecub Guessing that's a question to everyone. I'm struggling to finish my last university assignment before I can start my summer,Guessing that's a question to everyone. I'm struggling to finish my last university assignment before I can start my summer,نیگەران
1965511527,پێویستم بە کارێکە بە زووترین کات...تەنها لە کارەکەی دوورخراوەتەوە و دەمژێت,worry,atgmonline,NEED A JOB ASAP...JUST GOT LAID OFF AND IT SUCKS,NEED A JOB ASAP...JUST GOT LAID OFF AND IT SUCKS,نیگەران
1965511805,تویتەر وێنەی ئایکۆنەکەم بارناکات ڕقی لێمە. Eff ئەمە، دواتر باری دەکەم,worry,katiexffghjk,"TWITTER WILL NOT UPLOAD MY ICON PICTURE  it hates me. Eff this, i'll upload it later","TWITTER WILL NOT UPLOAD MY ICON PICTURE it hates me. Eff this, i'll upload it later",نیگەران
1965511971,ها من دەمزانی کە چانسم نییە,neutral,tehmagictoast,@enterbelladonna hah i knew i didnt have a chance,hah i knew i didnt have a chance,ئاسایی
